CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11705,MRS.,BROOKE,RICHARDSON,21/05/1968,S,F,brooke9@adventure-works.com,60000,2,Graduate Degree,Professional,1
11706,MR.,BLAKE,PEREZ,14/02/1963,M,M,blake39@adventure-works.com,60000,4,Bachelors,Professional,1
11707,MRS.,NATALIE,COOK,22/12/1963,S,F,natalie5@adventure-works.com,60000,4,Bachelors,Professional,1
11708,MRS.,ELIZABETH,WEISMAN,19/09/1963,S,F,elizabeth6@adventure-works.com,60000,4,Bachelors,Professional,1
11709,MRS.,HAILEY,COLLINS,19/02/1963,S,F,hailey45@adventure-works.com,60000,3,Graduate Degree,Professional,0
11710,MRS.,ZOE,RAMIREZ,20/03/1962,M,F,zoe6@adventure-works.com,40000,3,High School,Skilled Manual,1
11711,MR.,DANIEL,DAVIS,08/12/1962,S,M,daniel23@adventure-works.com,70000,1,Bachelors,Professional,0
11712,MRS.,SHELBY,ROGERS,03/11/1962,M,F,shelby19@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11713,MR.,KYLE,ZHANG,20/03/1962,M,M,kyle19@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11714,MRS.,ALEXANDRIA,LONG,18/10/1962,M,F,alexandria9@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11715,MRS.,CHLOE,ROBINSON,21/09/1962,M,F,chloe28@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11716,MR.,EVAN,KELLY,21/10/1961,S,M,evan2@adventure-works.com,40000,4,High School,Skilled Manual,1
11717,MR.,MARCUS,JONES,02/09/1961,M,M,marcus3@adventure-works.com,60000,1,Partial College,Skilled Manual,0
11718,MRS.,SARAH,JONES,14/11/1961,M,F,sarah5@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11719,MR.,BLAKE,GREEN,08/05/1960,M,M,blake32@adventure-works.com,40000,4,High School,Skilled Manual,1
11720,MRS.,MORGAN,MORRIS,26/03/1960,M,F,morgan48@adventure-works.com,40000,4,High School,Skilled Manual,1
11721,MRS.,JENNIFER,ALEXANDER,22/01/1960,M,F,jennifer92@adventure-works.com,40000,4,High School,Skilled Manual,1
11722,MR.,JULIAN,HUGHES,02/07/1960,M,M,julian13@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11723,MR.,LUKE,COLEMAN,21/08/1967,S,M,luke24@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11724,MR.,JASON,CARTER,15/04/1967,S,M,jason39@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11725,MR.,JOSE,LI,17/09/1967,S,M,jose20@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11726,MR.,MICAH,LIANG,17/07/1967,S,M,micah4@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11727,MR.,BENJAMIN,TAYLOR,09/07/1967,S,M,benjamin43@adventure-works.com,60000,0,Graduate Degree,Professional,0
11728,MR.,LOGAN,WHITE,07/01/1960,M,M,logan64@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11729,MR.,CALEB,CAMPBELL,06/05/1960,M,M,caleb36@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11730,MRS.,EMMA,TORRES,02/10/1960,M,F,emma40@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11731,MRS.,TANYA,GILL,19/08/1960,M,F,tanya10@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11732,MR.,ERICK,SANCHEZ,08/02/1959,M,M,erick20@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11733,MRS.,KRISTI,SCHMIDT,27/07/1959,M,F,kristi27@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11734,MR.,OMAR,CHEN,25/08/1959,M,M,omar2@adventure-works.com,60000,1,Partial College,Skilled Manual,0
11735,MRS.,SYDNEY,GRAY,22/01/1959,M,F,sydney16@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11736,MR.,SEBASTIAN,SANCHEZ,25/09/1959,M,M,sebastian16@adventure-works.com,60000,1,Partial College,Skilled Manual,0
11737,MRS.,MEGAN,MARTIN,08/02/1959,M,F,megan17@adventure-works.com,60000,4,Bachelors,Professional,1
11738,MR.,ELIJAH,ALEXANDER,09/10/1959,M,M,elijah20@adventure-works.com,60000,4,Bachelors,Professional,1
11739,MR.,AARON,KING,14/05/1959,M,M,aaron51@adventure-works.com,70000,2,Graduate Degree,Professional,1
11740,MRS.,JAN,HALL,24/04/1959,M,F,jan18@adventure-works.com,70000,5,Graduate Degree,Professional,0
11741,MRS.,TAMARA,CHANDER,26/07/1959,M,F,tamara27@adventure-works.com,80000,4,Graduate Degree,Professional,1
11742,MR.,EDWARD,LEWIS,02/11/1958,S,M,edward43@adventure-works.com,60000,3,Bachelors,Professional,0
11743,MR.,CHASE,KELLY,16/03/1958,M,M,chase3@adventure-works.com,60000,1,Bachelors,Professional,1
11744,MRS.,STEPHANIE,CAMPBELL,07/09/1958,M,F,stephanie54@adventure-works.com,60000,1,Bachelors,Professional,1
11745,MRS.,ALLISON,GONZALEZ,13/10/1958,M,F,allison31@adventure-works.com,60000,1,Bachelors,Professional,1
11746,MR.,SETH,BROOKS,01/12/1958,S,M,seth74@adventure-works.com,60000,1,Bachelors,Professional,1
11747,MRS.,DESTINY,DAVIS,09/02/1958,M,F,destiny5@adventure-works.com,70000,5,Graduate Degree,Professional,1
11748,MR.,BLAKE,HILL,18/07/1958,M,M,blake30@adventure-works.com,70000,5,Graduate Degree,Professional,1
11749,MR.,EDUARDO,JACKSON,13/09/1969,M,M,eduardo10@adventure-works.com,80000,4,Graduate Degree,Management,0
11750,MRS.,LATOYA,SHE,24/03/1968,M,F,latoya0@adventure-works.com,60000,2,Bachelors,Professional,1
11751,MRS.,VICTORIA,GONZALES,17/07/1970,M,F,victoria63@adventure-works.com,80000,4,Graduate Degree,Management,1
11752,MRS.,LAUREN,BRYANT,07/05/1970,M,F,lauren64@adventure-works.com,80000,4,Graduate Degree,Management,1
11753,MRS.,FELICIA,ORTEGA,18/03/1970,M,F,felicia20@adventure-works.com,80000,4,Graduate Degree,Management,1
11754,MRS.,JANET,ORTEGA,08/07/1970,M,F,janet27@adventure-works.com,90000,2,Bachelors,Professional,1
11755,MR.,WILLIE,PAL,15/05/1968,M,M,willie31@adventure-works.com,60000,2,Bachelors,Professional,1
11756,MRS.,LINDA,ORTEGA,13/09/1968,S,F,linda37@adventure-works.com,60000,2,Bachelors,Professional,0
11757,MR.,VINCENT,CAI,14/05/1968,M,M,vincent21@adventure-works.com,70000,5,Bachelors,Professional,1
11758,MR.,COLIN,YUAN,22/12/1968,M,M,colin30@adventure-works.com,70000,5,Bachelors,Professional,1
11759,MRS.,DAWN,NATH,22/11/1969,M,F,dawn42@adventure-works.com,110000,1,Graduate Degree,Management,0
11760,MRS.,MELODY,MORENO,27/10/1967,M,F,melody7@adventure-works.com,70000,5,Bachelors,Professional,1
11761,MR.,EDGAR,MEHTA,19/04/1967,S,M,edgar15@adventure-works.com,70000,5,Bachelors,Professional,1
11762,MR.,RANDALL,GOMEZ,24/08/1967,M,M,randall2@adventure-works.com,70000,5,Bachelors,Professional,1
11763,MR.,ROSS,FERNANDEZ,11/02/1967,M,M,ross15@adventure-works.com,80000,5,Graduate Degree,Management,1
11764,MRS.,JESSIE,RAMOS,17/07/1967,S,F,jessie36@adventure-works.com,80000,5,Graduate Degree,Management,1
11765,MR.,MARC,TORRES,11/10/1966,M,M,marc15@adventure-works.com,80000,5,Bachelors,Professional,1
11766,MS.,CANDACE,RAMAN,04/07/1966,S,F,candace12@adventure-works.com,90000,0,Bachelors,Professional,0
11767,MS.,MEAGAN,MADAN,24/05/1966,S,F,meagan8@adventure-works.com,90000,0,Bachelors,Professional,0
11768,MR.,CLAYTON,NARA,08/10/1966,M,M,clayton34@adventure-works.com,90000,2,Bachelors,Professional,1
11769,MS.,HALEY,HERNANDEZ,17/08/1973,S,F,haley53@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,1
11770,MR.,PETER,NARA,23/08/1973,S,M,peter21@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,0
11771,MR.,ISAAC,RIVERA,08/10/1973,S,M,isaac16@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,0
11772,MR.,CAMERON,MOORE,24/01/1973,M,M,cameron48@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11773,MR.,GAVIN,DIAZ,06/07/1973,S,M,gavin20@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11774,MRS.,EMMA,SANCHEZ,12/04/1973,M,F,emma25@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11775,MRS.,SIERRA,ROBERTS,25/05/1973,S,F,sierra3@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11776,MR.,SETH,MITCHELL,03/07/1973,M,M,seth38@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11777,MRS.,MIRANDA,LONG,24/07/1972,S,F,miranda9@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,1
11778,MRS.,HALEY,HENDERSON,21/03/1971,S,F,haley24@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11779,MRS.,SARAH,JACKSON,19/07/1971,S,F,sarah14@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11780,MRS.,JESSICA,ALEXANDER,20/11/1971,S,F,jessica43@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11781,MR.,CARLOS,GRAY,10/03/1971,M,M,carlos7@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11782,MRS.,BARBARA,JAI,17/03/1971,M,F,barbara42@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11783,MRS.,SARA,MITCHELL,17/11/1971,M,F,sara37@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11784,MR.,JOSE,TURNER,19/12/1972,M,M,jose42@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,1
11785,MR.,THEODORE,DIAZ,25/02/1972,M,M,theodore3@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11786,MR.,IAN,MURPHY,13/09/1972,S,M,ian82@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11787,MR.,JERRY,NATH,05/09/1972,M,M,jerry20@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11788,MRS.,DESTINY,JAMES,19/02/1972,S,F,destiny43@adventure-works.com,70000,1,Graduate Degree,Professional,1
11789,MRS.,BAILEY,PHILLIPS,20/02/1970,M,F,bailey27@adventure-works.com,50000,1,Bachelors,Skilled Manual,1
11790,MR.,TIMOTHY,GONZALEZ,21/05/1970,M,M,timothy34@adventure-works.com,50000,1,Bachelors,Skilled Manual,1
11791,MR.,CHASE,MORGAN,21/04/1970,M,M,chase13@adventure-works.com,60000,1,Graduate Degree,Professional,1
11792,MRS.,ALEXIA,PERRY,27/05/1969,M,F,alexia7@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11793,MR.,XAVIER,ROGERS,20/03/1969,M,M,xavier87@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11794,MRS.,LAUREN,ROSS,01/11/1969,S,F,lauren51@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11795,MRS.,NICOLE,THOMAS,15/02/1969,S,F,nicole11@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11796,MRS.,ISABEL,JENKINS,07/02/1969,S,F,isabel7@adventure-works.com,40000,2,Bachelors,Skilled Manual,0
11797,MR.,DEVIN,COLEMAN,07/03/1969,S,M,devin44@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11798,MR.,BRENDAN,CHANDE,12/02/1969,M,M,brendan13@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11799,MR.,JESSIE,WANG,13/09/1969,M,M,jessie7@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11800,MRS.,JENNIFER,BAKER,07/11/1969,M,F,jennifer19@adventure-works.com,60000,1,Graduate Degree,Professional,1
11801,MR.,AARON,SHARMA,16/09/1969,M,M,aaron30@adventure-works.com,60000,1,Graduate Degree,Professional,1
11802,MRS.,MADISON,TAYLOR,09/08/1971,M,F,madison9@adventure-works.com,60000,1,Graduate Degree,Professional,1
11803,MRS.,JAN,HERNANDEZ,12/09/1971,S,F,jan15@adventure-works.com,60000,1,Graduate Degree,Professional,1
11804,MRS.,HALEY,TURNER,18/04/1971,M,F,haley44@adventure-works.com,60000,1,Graduate Degree,Professional,1
11805,MR.,RICHARD,GREEN,12/03/1971,M,M,richard25@adventure-works.com,70000,2,Graduate Degree,Professional,1
11806,MRS.,JENNIFER,STEWART,10/08/1971,M,F,jennifer52@adventure-works.com,70000,2,Graduate Degree,Professional,1
11807,MR.,LUCAS,BAKER,04/09/1971,M,M,lucas48@adventure-works.com,70000,3,Graduate Degree,Professional,1
11808,MR.,JAMES,PARKER,12/04/1969,M,M,james57@adventure-works.com,60000,1,Graduate Degree,Professional,1
11809,MR.,JUAN,GRAY,02/01/1968,M,M,juan16@adventure-works.com,60000,2,Bachelors,Skilled Manual,1
11810,MR.,ANTONIO,WASHINGTON,07/01/1967,S,M,antonio13@adventure-works.com,40000,0,Bachelors,Professional,0
11811,MS.,ABIGAIL,BROOKS,15/06/1967,S,F,abigail22@adventure-works.com,40000,0,Bachelors,Professional,1
11812,MR.,ANDREW,RODRIGUEZ,22/09/1967,M,M,andrew27@adventure-works.com,40000,0,Bachelors,Professional,0
11813,MS.,MARY,PATTERSON,12/11/1967,M,F,mary40@adventure-works.com,40000,0,Bachelors,Professional,0
11814,MR.,DALTON,MORGAN,08/07/1970,M,M,dalton84@adventure-works.com,60000,2,Graduate Degree,Professional,1
11815,MRS.,HANNAH,PATTERSON,24/04/1970,M,F,hannah33@adventure-works.com,70000,3,Graduate Degree,Professional,1
11816,MR.,JOE,TORRES,23/10/1970,M,M,joe35@adventure-works.com,70000,4,Graduate Degree,Professional,1
11817,MRS.,MORGAN,MILLER,27/11/1970,S,F,morgan29@adventure-works.com,70000,4,Graduate Degree,Professional,1
11818,MR.,DANIEL,GARCIA,22/04/1970,M,M,daniel8@adventure-works.com,70000,4,Graduate Degree,Professional,1
11819,MR.,JOSE,LAL,10/10/1967,M,M,jose23@adventure-works.com,70000,2,Bachelors,Skilled Manual,1
11820,MS.,KATELYN,LOPEZ,26/08/1966,M,F,katelyn45@adventure-works.com,60000,0,Graduate Degree,Professional,1
11821,MR.,AUSTIN,JOHNSON,15/04/1966,M,M,austin40@adventure-works.com,60000,0,Graduate Degree,Professional,1
11822,MS.,ROHINTON,WADIA,13/06/1966,M,F,rohinton1@adventure-works.com,60000,0,Graduate Degree,Professional,1
11823,MS.,MORGAN,TURNER,24/10/1966,M,F,morgan3@adventure-works.com,70000,0,Graduate Degree,Professional,1
11824,MRS.,JILL,MARTIN,07/10/1966,M,F,jill6@adventure-works.com,70000,4,Graduate Degree,Professional,1
11825,MRS.,AIMEE,SHE,18/05/1966,S,F,aimee17@adventure-works.com,70000,5,Graduate Degree,Professional,1
11826,MRS.,JESSIE,ALONSO,15/02/1966,M,F,jessie6@adventure-works.com,70000,5,Graduate Degree,Professional,1
11827,MRS.,SARA,BAKER,20/09/1969,M,F,sara43@adventure-works.com,60000,2,Graduate Degree,Professional,1
11828,MRS.,KATHERINE,MARTINEZ,08/06/1969,M,F,katherine88@adventure-works.com,70000,5,Graduate Degree,Professional,1
11829,MRS.,SOPHIA,CAMPBELL,02/11/1969,M,F,sophia5@adventure-works.com,70000,5,Graduate Degree,Professional,1
11830,MRS.,TAYLOR,GARCIA,15/01/1969,M,F,taylor63@adventure-works.com,80000,3,Graduate Degree,Professional,1
11831,MR.,CHRISTIAN,ROSS,24/11/1969,M,M,christian18@adventure-works.com,80000,3,Graduate Degree,Professional,1
11832,MS.,ZOE,MURPHY,05/04/1965,S,F,zoe13@adventure-works.com,40000,0,Bachelors,Professional,0
11833,MR.,OSCAR,PRICE,23/07/1965,M,M,oscar9@adventure-works.com,80000,3,Bachelors,Skilled Manual,1
11834,MR.,FERNANDO,FLORES,25/10/1965,S,M,fernando55@adventure-works.com,80000,3,Bachelors,Skilled Manual,0
11835,MR.,ELIJAH,RUSSELL,19/06/1965,S,M,elijah21@adventure-works.com,80000,3,Bachelors,Skilled Manual,1
11836,MR.,GARRETT,TRAVERS,27/04/1965,M,M,garrett9@adventure-works.com,80000,3,Bachelors,Skilled Manual,1
11837,MRS.,HALEY,ALEXANDER,09/08/1965,S,F,haley38@adventure-works.com,80000,3,Bachelors,Skilled Manual,1
11838,MR.,JUSTIN,RODRIGUEZ,09/02/1965,S,M,justin48@adventure-works.com,80000,3,Bachelors,Skilled Manual,0
11839,MR.,TYLER,BROWN,25/07/1965,S,M,tyler9@adventure-works.com,60000,0,Graduate Degree,Professional,1
11840,MR.,JULIAN,PATTERSON,17/05/1965,M,M,julian12@adventure-works.com,60000,0,Graduate Degree,Professional,1
11841,MR.,SEAN,NELSON,16/03/1964,M,M,sean41@adventure-works.com,40000,0,Bachelors,Professional,0
11842,MR.,JUSTIN,WILSON,04/10/1964,S,M,justin38@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11843,MRS.,CHRISTY,NARA,11/11/1964,S,F,christy34@adventure-works.com,50000,4,Bachelors,Skilled Manual,0
11844,MRS.,MICHELE,ALVAREZ,08/04/1964,S,F,michele39@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11845,MRS.,NATALIE,JONES,18/08/1924,S,F,natalie71@adventure-works.com,30000,2,High School,Skilled Manual,0
11846,MRS.,SAVANNAH,REED,15/06/1964,S,F,savannah18@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11847,MRS.,CASSIDY,DIAZ,01/12/1964,S,F,cassidy23@adventure-works.com,50000,4,Bachelors,Skilled Manual,0
11848,MR.,JOSHUA,LEWIS,28/02/1964,M,M,joshua23@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11849,MRS.,FAITH,REED,13/09/1964,S,F,faith36@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11850,MRS.,BROOKE,RAMIREZ,23/03/1964,S,F,brooke7@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11851,MRS.,JADA,MITCHELL,08/09/1963,S,F,jada23@adventure-works.com,60000,4,Bachelors,Professional,1
11852,MR.,KYLE,RUSSELL,25/10/1963,S,M,kyle15@adventure-works.com,60000,4,Bachelors,Professional,0
11853,MS.,GRACE,JONES,18/11/1968,S,F,grace2@adventure-works.com,60000,0,Bachelors,Professional,1
11854,MR.,JASON,MITCHELL,18/04/1968,S,M,jason40@adventure-works.com,60000,2,Graduate Degree,Professional,0
11855,MR.,CHRISTIAN,WALKER,13/08/1963,M,M,christian44@adventure-works.com,60000,4,Bachelors,Professional,1
11856,MR.,SETH,HERNANDEZ,17/08/1963,M,M,seth26@adventure-works.com,60000,3,Graduate Degree,Professional,1
11857,MRS.,ISABELLA,YOUNG,12/03/1963,S,F,isabella56@adventure-works.com,60000,3,Graduate Degree,Professional,0
11858,MR.,JORDAN,COLEMAN,07/12/1962,M,M,jordan2@adventure-works.com,40000,3,High School,Skilled Manual,1
11860,MRS.,NICOLE,WALKER,09/01/1962,M,F,nicole23@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11861,MRS.,KATHERINE,CARTER,24/04/1962,M,F,katherine58@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11862,MRS.,OLIVIA,PETERSON,15/09/1961,S,F,olivia40@adventure-works.com,40000,4,High School,Skilled Manual,1
11863,MRS.,JESSICA,WOOD,11/10/1961,M,F,jessica26@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11864,MRS.,ELIZABETH,THOMPSON,06/09/1961,M,F,elizabeth19@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11865,MRS.,CHLOE,RIVERA,06/02/1961,M,F,chloe54@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11866,MR.,LUCAS,SCOTT,02/07/1961,M,M,lucas46@adventure-works.com,60000,1,Partial College,Skilled Manual,0
11867,MR.,NATHANIEL,JAMES,24/04/1960,M,M,nathaniel0@adventure-works.com,40000,4,High School,Skilled Manual,1
11868,MS.,JESSICA,PETERSON,04/08/1967,S,F,jessica17@adventure-works.com,70000,0,Partial College,Skilled Manual,1
11869,MS.,KAITLYN,ADAMS,06/11/1967,S,F,kaitlyn13@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11870,MS.,JILLIAN,GARCIA,14/07/1967,S,F,jillian15@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11871,MR.,DALTON,BENNETT,16/08/1967,S,M,dalton46@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11872,MS.,FAITH,PATTERSON,21/07/1967,S,F,faith9@adventure-works.com,60000,0,Graduate Degree,Professional,0
11873,MR.,RYAN,ZHANG,12/04/1967,M,M,ryan27@adventure-works.com,60000,0,Graduate Degree,Professional,0
11874,MR.,ADRIAN,BELL,10/03/1967,S,M,adrian15@adventure-works.com,60000,0,Bachelors,Professional,0
11875,MR.,JONATHAN,BROWN,03/08/1960,M,M,jonathan54@adventure-works.com,60000,1,Partial College,Skilled Manual,0
11876,MRS.,MADISON,WHITE,13/11/1960,M,F,madison13@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11877,MRS.,ALEXIS,DIAZ,07/10/1960,M,F,alexis45@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11878,MRS.,CHRISTINE,NARA,08/02/1960,M,F,christine12@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11879,MR.,EDGAR,SAI,03/10/1960,M,M,edgar6@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11880,MRS.,MELISSA,SANCHEZ,20/08/1959,M,F,melissa40@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11881,MR.,RICHARD,MITCHELL,24/07/1959,M,M,richard30@adventure-works.com,60000,4,Bachelors,Professional,1
11882,MR.,PATRICK,STEWART,12/03/1959,M,M,patrick27@adventure-works.com,60000,4,Bachelors,Professional,1
11883,MRS.,HANNAH,ANDERSON,14/08/1959,M,F,hannah9@adventure-works.com,70000,5,Graduate Degree,Professional,1
11884,MRS.,LATOYA,SHEN,26/04/1959,M,F,latoya2@adventure-works.com,80000,5,Graduate Degree,Professional,1
11885,MR.,KURT,SHARMA,25/09/1959,M,M,kurt9@adventure-works.com,80000,2,Graduate Degree,Professional,1
11886,MRS.,KATELYN,PARKER,20/01/1958,M,F,katelyn30@adventure-works.com,60000,3,Bachelors,Professional,1
11887,MR.,JOSEPH,WHITE,05/04/1958,M,M,joseph19@adventure-works.com,60000,1,Bachelors,Professional,1
11888,MR.,AARON,ROSS,22/12/1958,M,M,aaron3@adventure-works.com,60000,1,Bachelors,Professional,1
11889,MR.,BLAKE,PATTERSON,28/05/1958,S,M,blake58@adventure-works.com,60000,1,Bachelors,Professional,1
11890,MRS.,WHITNEY,LOPEZ,15/11/1958,M,F,whitney15@adventure-works.com,70000,5,Graduate Degree,Professional,1
11891,MRS.,JAMIE,LIANG,17/09/1958,M,F,jamie20@adventure-works.com,70000,5,Graduate Degree,Professional,1
11892,MR.,JULIO,ORTEGA,08/10/1969,M,M,julio23@adventure-works.com,90000,1,Graduate Degree,Management,1
11893,MR.,ORLANDO,CARLSON,09/02/1969,M,M,orlando18@adventure-works.com,90000,2,Graduate Degree,Management,1
11894,MRS.,ANN,GONZALEZ,04/05/1969,M,F,ann23@adventure-works.com,100000,1,Graduate Degree,Management,1
11895,MR.,DUSTIN,CHANDER,21/07/1969,M,M,dustin16@adventure-works.com,100000,1,Graduate Degree,Management,1
11896,MR.,FRANK,CARLSON,18/11/1969,M,M,frank26@adventure-works.com,100000,1,Graduate Degree,Management,1
11897,MR.,ORLANDO,ASHE,28/11/1968,S,M,orlando5@adventure-works.com,60000,2,Bachelors,Professional,0
11898,MRS.,ANGELA,HENDERSON,03/07/1970,M,F,angela7@adventure-works.com,80000,4,Graduate Degree,Management,1
11899,MRS.,BRENDA,PEREZ,16/09/1970,S,F,brenda25@adventure-works.com,80000,4,Graduate Degree,Management,1
11900,MR.,BYRON,CARLSON,07/03/1970,S,M,byron12@adventure-works.com,90000,2,Bachelors,Professional,1
11901,MRS.,STACY,ALVAREZ,19/02/1968,S,F,stacy6@adventure-works.com,60000,2,Bachelors,Professional,0
11902,MR.,DREW,PAL,18/03/1967,M,M,drew13@adventure-works.com,70000,5,Bachelors,Professional,1
11903,MRS.,KATE,RAJI,27/04/1969,S,F,kate18@adventure-works.com,110000,1,Graduate Degree,Management,1
11904,MRS.,KAYLEE,COOK,09/11/1969,S,F,kaylee18@adventure-works.com,110000,1,Graduate Degree,Management,1
11905,MR.,ISAIAH,RAMIREZ,16/06/1969,S,M,isaiah6@adventure-works.com,110000,1,Graduate Degree,Management,1
11906,MRS.,GABRIELLA,SANDERS,18/02/1967,M,F,gabriella1@adventure-works.com,80000,5,Graduate Degree,Management,1
11907,MRS.,SARAH,GARCIA,08/09/1967,S,F,sarah18@adventure-works.com,80000,5,Graduate Degree,Management,1
11908,MR.,RAFAEL,TANG,11/07/1966,S,M,rafael27@adventure-works.com,80000,5,Graduate Degree,Management,1
11909,MRS.,NICHOLE,SHE,10/02/1966,M,F,nichole0@adventure-works.com,80000,5,Graduate Degree,Management,0
11910,MRS.,JACLYN,ZHENG,12/06/1966,M,F,jaclyn21@adventure-works.com,80000,5,Graduate Degree,Management,1
11911,MRS.,RACHAEL,KAPOOR,16/11/1966,M,F,rachael1@adventure-works.com,80000,5,Graduate Degree,Management,1
11912,MRS.,RACHAEL,SAI,17/12/1965,S,F,rachael5@adventure-works.com,60000,3,Bachelors,Professional,1
11913,MRS.,REBECCA,ROBINSON,11/06/1965,M,F,rebecca3@adventure-works.com,60000,3,Bachelors,Professional,1
11914,MS.,MEAGAN,RANA,08/05/1968,S,F,meagan11@adventure-works.com,70000,0,Bachelors,Professional,0
11915,MR.,PHILIP,CARLSON,16/03/1968,S,M,philip17@adventure-works.com,70000,0,Bachelors,Professional,1
11916,MR.,JOE,RANA,07/09/1965,S,M,joe14@adventure-works.com,70000,0,Bachelors,Professional,0
11917,MR.,ROY,SANZ,22/10/1965,S,M,roy40@adventure-works.com,70000,0,Bachelors,Professional,1
11918,MRS.,KAYLEE,HILL,03/03/1964,M,F,kaylee35@adventure-works.com,60000,3,Bachelors,Professional,1
11919,MR.,WARREN,ANDERSEN,18/02/1964,M,M,warren2@adventure-works.com,60000,4,Bachelors,Professional,1
11920,MRS.,ADRIENNE,GOMEZ,28/02/1964,S,F,adrienne1@adventure-works.com,60000,4,Bachelors,Professional,1
11921,MR.,GILBERT,ZHU,23/12/1964,M,M,gilbert11@adventure-works.com,60000,4,Bachelors,Professional,1
11922,MR.,JAMES,DAVIS,20/08/1968,S,M,james80@adventure-works.com,90000,4,Partial College,Skilled Manual,0
11923,MS.,SARAH,BRYANT,23/10/1979,M,F,sarah42@adventure-works.com,60000,0,Partial College,Skilled Manual,0
11924,MR.,IAN,LONG,25/10/1979,S,M,ian50@adventure-works.com,60000,0,Partial College,Skilled Manual,0
11925,MS.,ASHLEE,JAI,06/11/1978,S,F,ashlee18@adventure-works.com,40000,0,Partial College,Skilled Manual,1
11926,MR.,EDUARDO,FOSTER,18/03/1978,S,M,eduardo60@adventure-works.com,40000,0,Partial College,Skilled Manual,0
11927,MS.,NICOLE,MURPHY,24/07/1978,S,F,nicole32@adventure-works.com,40000,0,Partial College,Skilled Manual,0
11929,MRS.,VIRGINIA,GONZALEZ,12/02/1946,S,F,virginia21@adventure-works.com,30000,2,Partial College,Clerical,1
11930,MRS.,JACLYN,NARA,04/05/1947,M,F,jaclyn40@adventure-works.com,20000,4,High School,Skilled Manual,0
